column_a,column_b,column_c,column_d,column_e,column_f,label
4,8,27,-26,13,0,1
6,9,37,-30,15,0,1
6,11,29,-32,15,0,1
7,8,26,-28,18,0,1
6,10,23,-31,17,0,1
6,9,15,-28,17,1,1
8,11,24,-31,17,1,1
6,11,16,-32,17,1,1
7,12,12,-32,24,0,1
9,8,6,-28,22,1,1
8,11,7,-34,22,1,1
9,12,2,-32,23,0,1
6,9,15,-28,17,1,1
8,11,24,-31,17,1,1
6,11,16,-32,17,1,1
7,12,12,-32,24,0,1
9,8,6,-28,22,1,1
8,11,7,-34,22,1,1
9,13,0,-33,22,2,1
8,12,-8,-35,20,1,1
11,14,-21,-36,27,1,1
12,13,-13,-35,29,0,1
11,13,-16,-37,30,2,1
11,14,-24,-35,27,1,1
14,13,-26,-36,32,2,1
12,14,-31,-36,29,3,1
14,15,-35,-38,35,1,1
14,13,-26,-36,32,2,1
12,14,-31,-36,29,3,1
14,15,-35,-38,35,1,1
12,16,-52,-37,31,2,1
14,19,-52,-45,36,1,1
12,17,-63,-42,30,2,1
15,16,-64,-41,37,2,1
16,18,-83,-45,39,1,1
17,15,-91,-37,36,2,1
14,15,-99,-41,32,2,1
16,19,-113,-42,38,1,1
16,20,-132,-42,36,3,1
17,17,-139,-40,39,2,1
16,19,-160,-43,39,3,1
20,19,-174,-43,45,2,1
30,22,-325,-46,66,4,1
31,23,-368,-48,68,4,1
36,23,-415,-47,78,4,1
37,28,-476,-53,83,5,1
42,28,-540,-54,92,5,1
45,32,-606,-62,97,6,1
50,34,-702,-65,110,6,1
55,37,-812,-69,116,6,1
58,45,-924,-83,126,6,1
64,48,-1082,-89,141,6,1
70,54,-1251,-101,151,6,1
74,61,-1436,-109,156,6,1
74,61,-1437,-111,157,8,1
29,-24,-346,20,6,-2,1
19,-6,-380,32,25,1,1
0,1,70,-10,-2,-1,1
-1,1,60,-4,-1,0,1
1,1,53,-6,3,1,1
2,1,51,-2,8,1,1
2,2,57,-4,9,2,1
2,2,45,0,13,1,1
2,2,29,3,19,3,1
5,3,22,7,30,4,1
3,7,3,6,36,5,1
7,8,-4,14,50,8,1
7,9,-22,20,56,9,1
9,12,-34,24,72,10,1
13,13,-49,33,87,12,1
16,12,-69,49,107,13,1
16,11,-94,64,122,17,1
18,14,-113,74,140,12,1
20,11,-139,89,154,13,1
21,10,-157,99,165,16,1
19,15,-177,103,170,21,1
20,17,-192,105,178,22,1
13,21,-227,109,171,21,1
12,23,-234,108,170,20,1
5,27,-242,102,155,18,1
1,37,-243,76,144,18,1
-8,44,-280,70,131,16,1
-12,50,-304,65,132,16,1
-12,55,-325,64,137,17,1
-18,65,-359,57,138,16,1
-22,69,-399,66,138,16,1
-25,78,-429,60,144,17,1
-26,87,-454,51,150,18,1
-29,87,-475,61,150,19,1
-29,82,-476,76,150,18,1
-32,77,-498,107,150,16,1
-31,68,-515,153,163,13,1
-37,66,-589,198,166,13,1
-40,64,-637,238,178,12,1
-43,60,-669,273,186,9,1
-49,60,-727,299,188,7,1
-77,80,-807,305,153,0,1
-109,110,-968,318,141,-8,1
-141,139,-1107,336,118,-15,1
-184,177,-1241,311,77,-22,1
-226,212,-1371,312,19,-38,1
-260,236,-1501,327,2,-50,1
-254,219,-1428,308,-20,-51,1
-246,205,-1334,293,-48,-57,1
-247,203,-1302,291,-60,-61,1
-249,200,-1293,298,-70,-64,1
-251,195,-1286,279,-80,-62,1
-250,194,-1278,291,-85,-65,1
-249,192,-1266,290,-89,-67,1
-250,190,-1259,296,-95,-68,1
-248,190,-1252,295,-92,-68,1
-248,188,-1249,290,-93,-68,1
-248,185,-1248,277,-100,-64,1
-243,187,-1241,306,-112,-78,1
-249,181,-1238,276,-89,-59,1
-247,186,-1232,285,-83,-63,1
-241,183,-1227,307,-95,-71,1
0,0,50,-11,-7,0,1
1,-3,47,-9,-7,0,1
1,0,42,-15,-6,-1,1
-1,1,34,-18,-10,0,1
-1,-1,46,-13,-11,1,1
-1,-1,44,-14,-9,2,1
-3,-1,37,-13,-13,2,1
-5,-1,36,-17,-24,2,1
-4,-4,30,-14,-21,2,1
-2,-6,22,-14,-22,3,1
-5,-6,9,-20,-27,3,1
-5,-7,-2,-25,-33,4,1
-5,-4,-11,-39,-38,3,1
-9,-4,-14,-46,-48,2,1
-12,-2,-33,-55,-59,4,1
-14,-4,-51,-62,-70,6,1
-14,-9,-67,-62,-79,9,1
-16,-9,-84,-69,-87,9,1
-14,-8,-103,-83,-87,8,1
-11,-6,-124,-103,-84,6,1
-7,-6,-149,-122,-79,4,1
0,-8,-177,-134,-71,1,1
2,-9,-215,-152,-69,-1,1
5,-10,-260,-183,-78,-1,1
6,-10,-323,-220,-97,0,1
8,-12,-396,-261,-115,1,1
10,-11,-477,-306,-134,-1,1
13,-22,-605,-370,-171,-3,1
17,-49,-768,-396,-215,3,1
24,-127,-866,-259,-238,25,1
8,-12,-396,-261,-115,1,1
6,-10,-323,-220,-97,0,1
10,-11,-477,-306,-134,-1,1
17,-49,-768,-396,-215,3,1
13,-22,-605,-370,-171,-3,1
24,-127,-866,-259,-238,25,1
32,-183,-1053,-219,-290,43,1
37,-264,-1242,-126,-343,64,1
47,-343,-1407,-36,-385,86,1
45,-353,-1267,-6,-404,97,1
37,-10,-335,-335,-46,-18,1
8,7,-341,-296,-154,6,1
1,9,-338,-312,-128,-11,1
5,9,-341,-312,-109,-14,1
5,8,-343,-312,-117,-9,1
-1,-1,61,-5,-1,-1,1
-2,-1,58,-6,-4,0,1
6,4,-49,-57,-27,-2,1
14,13,-887,-220,-184,-14,1
20,-25,-1326,-166,-275,-4,1
-21,29,34,-61,-45,-3,1
3,-9,67,26,3,0,1
8,4,56,-11,10,-1,1
2,-2,59,-4,1,-1,1
-1,-4,54,-5,-3,-1,1
2,-2,58,-5,-2,-1,1
1,0,59,-7,-1,0,1
-1,1,61,-8,-4,0,1
-2,2,63,-8,-5,-1,1
-1,2,61,-9,-4,-1,1
-3,0,44,-11,-8,-2,1
0,-4,30,-5,-6,-2,1
-3,1,33,-15,-8,-2,1
-2,-1,23,-13,-9,-2,1
-3,0,15,-16,-14,-1,1
-2,0,-2,-19,-15,-2,1
-3,-1,-59,-27,-23,-2,1
-4,-2,-110,-33,-29,-2,1
-4,-3,-189,-46,-36,-3,1
-4,0,-297,-69,-39,-6,1
-1,3,-457,-106,-44,-9,1
0,7,-683,-144,-52,-14,1
2,12,-991,-197,-70,-20,1
0,6,-1368,-190,-80,-24,1
-3,-10,-1547,-127,-70,-25,1
-1,2,56,-11,-2,-1,1
-1,0,58,-8,-6,0,1
-4,1,57,-13,-8,-1,1
-2,1,53,-12,-7,-1,1
-2,1,51,-11,-6,-1,1
-2,2,57,-14,-8,-1,1
-2,0,58,-12,-8,-1,1
-1,2,54,-14,-8,-1,1
-2,3,57,-17,-8,0,1
-2,5,53,-20,-7,-1,1
-3,2,53,-16,-9,-1,1
-2,2,52,-18,-9,-1,1
-1,-1,54,-12,-8,0,1
-2,1,56,-16,-8,-1,1
-1,0,50,-16,-9,0,1
-6,8,38,-45,-21,-1,1
-5,7,41,-42,-20,1,1
-5,7,40,-44,-22,-1,1
-8,10,31,-50,-25,0,1
-5,11,41,-55,-25,0,1
-7,10,34,-56,-29,1,1
-7,10,34,-58,-30,2,1
-8,11,33,-64,-30,0,1
-9,13,27,-65,-33,0,1
-10,12,23,-66,-36,1,1
-10,15,24,-71,-35,1,1
-10,11,23,-70,-37,2,1
-11,14,18,-79,-42,2,1
-11,14,17,-83,-44,2,1
-13,16,7,-87,-49,2,1
-13,15,-2,-88,-51,3,1
-14,17,0,-95,-54,4,1
-16,19,-9,-103,-61,4,1
-16,18,-9,-107,-64,6,1
-18,19,-13,-112,-69,5,1
-18,17,-20,-108,-67,6,1
-20,20,-23,-122,-79,7,1
-22,20,-28,-126,-85,3,1
-24,22,-42,-138,-95,-2,1
-25,21,-47,-145,-97,4,1
-28,23,-57,-156,-108,9,1
-32,30,-66,-173,-120,8,1
-33,28,-76,-181,-125,13,1
-35,29,-83,-190,-137,15,1
-41,32,-101,-206,-152,18,1
-59,44,-205,-305,-226,37,1
-71,55,-273,-368,-271,42,1
-75,58,-305,-403,-294,48,1
-89,66,-408,-471,-342,51,1
-95,64,-461,-503,-372,47,1
-100,67,-524,-545,-400,51,1
-104,55,-567,-547,-429,56,1
-106,34,-626,-524,-440,62,1
-112,33,-702,-567,-477,66,1
-115,18,-774,-563,-502,73,1
-115,-4,-848,-558,-527,81,1
-116,-27,-929,-540,-543,86,1
-115,-57,-1012,-516,-567,93,1
-118,-78,-1113,-527,-600,101,1
-119,-87,-1262,-599,-646,108,1
-1,3,43,-21,-8,0,1
0,4,46,-26,-6,-1,1
3,2,38,-23,-4,-1,1
2,3,39,-26,-4,0,1
3,3,32,-22,-2,-1,1
3,0,35,-21,-3,-1,1
4,0,40,-23,-5,0,1
4,3,29,-34,-9,-1,1
4,4,27,-37,-11,-2,1
1,6,25,-39,-16,0,1
2,4,29,-43,-18,1,1
1,4,22,-37,-19,1,1
-3,4,26,-39,-26,1,1
-2,3,19,-34,-25,2,1
-2,1,19,-32,-26,3,1
-2,1,13,-29,-25,3,1
-2,1,17,-33,-28,2,1
0,-1,12,-25,-19,2,1
3,2,4,-45,-23,-1,1
-1,1,13,-44,-30,2,1
3,5,-2,-54,-25,-1,1
6,1,-22,-64,-23,-3,1
9,7,-37,-88,-26,-7,1
13,9,-60,-113,-26,-14,1
18,12,-95,-142,-27,-18,1
22,14,-117,-172,-29,-24,1
26,19,-152,-203,-31,-30,1
35,17,-197,-238,-28,-35,1
41,20,-248,-285,-31,-43,1
53,19,-313,-337,-31,-53,1
61,24,-386,-397,-30,-61,1
65,32,-438,-467,-48,-69,1
61,37,-411,-460,-47,-66,1
58,39,-378,-438,-42,-64,1
53,38,-364,-423,-42,-62,1
53,38,-353,-416,-41,-61,1
51,37,-348,-411,-43,-61,1
50,37,-342,-407,-42,-60,1
50,37,-336,-403,-42,-59,1
49,36,-332,-401,-41,-58,1
49,37,-331,-397,-42,-58,1
49,37,-328,-395,-42,-58,1
48,36,-325,-393,-41,-57,1
48,36,-324,-391,-41,-57,1
48,36,-322,-389,-42,-56,1
-2,1,38,-22,-13,3,1
-1,0,43,-21,-13,5,1
-2,-2,37,-18,-17,5,1
-4,-3,30,-16,-23,6,1
-3,-5,22,-13,-22,7,1
-2,-8,17,-7,-23,6,1
4,-13,10,-8,-12,3,1
4,-12,4,-10,-12,3,1
5,-15,3,-6,-8,3,1
5,-12,5,-11,-10,3,1
6,-12,5,-12,-9,2,1
4,-10,6,-13,-12,2,1
6,-10,4,-13,-9,3,1
6,-9,4,-17,-8,3,1
6,-4,-14,-52,-20,0,1
8,4,-48,-86,-23,-5,1
13,7,-76,-114,-26,-11,1
18,9,-95,-140,-29,-16,1
19,17,-124,-189,-44,-21,1
16,19,-117,-183,-46,-19,1
13,17,-107,-176,-46,-17,1
12,15,-103,-172,-47,-13,1
12,17,-98,-167,-47,-14,1
11,16,-97,-165,-47,-16,1
11,16,-95,-163,-47,-15,1
10,16,-94,-161,-47,-15,1
10,16,-91,-160,-47,-14,1
10,17,-90,-159,-47,-14,1
10,16,-89,-158,-47,-14,1
9,16,-88,-157,-47,-14,1
-1,3,46,-3,-2,1,1
-4,3,37,0,-2,1,1
-2,4,37,0,2,2,1
-3,2,26,7,-3,1,1
-4,2,23,6,-5,0,1
-5,3,26,5,-6,0,1
-4,2,24,5,-6,1,1
-6,5,22,6,-6,-1,1
-5,5,17,9,-2,0,1
-6,8,8,2,-2,1,1
-5,7,11,6,0,0,1
-6,7,1,1,-2,1,1
-7,9,9,3,-2,1,1
0,4,6,24,14,0,1
-3,6,-12,18,15,1,1
-2,10,-31,21,29,5,1
-1,17,-54,23,46,8,1
2,24,-78,24,60,8,1
-1,31,-112,24,70,14,1
-3,43,-146,15,79,20,1
-1,49,-172,20,92,23,1
-5,56,-214,31,100,23,1
-12,60,-254,52,104,18,1
-15,68,-291,63,110,23,1
-15,76,-345,75,126,25,1
-13,81,-404,105,161,25,1
-13,88,-472,137,194,29,1
-11,91,-532,173,225,34,1
-7,89,-553,196,245,38,1
-3,81,-508,186,234,35,1
-2,77,-487,179,227,36,1
-2,74,-472,177,221,34,1
-2,73,-462,175,218,32,1
-3,71,-456,173,213,32,1
-3,70,-451,173,212,31,1
-3,69,-444,171,209,31,1
-2,68,-441,171,207,31,1
-2,67,-437,170,205,30,1
-2,67,-434,170,203,30,1
-2,66,-431,169,202,29,1
-2,65,-429,169,202,29,1
-2,65,-426,168,200,28,1
-2,64,-424,168,199,29,1
-2,64,-421,168,199,29,1
-2,64,-420,167,198,29,1
-5,-2,48,7,-9,-1,1
-5,0,36,7,-9,-1,1
-4,-2,44,13,-9,-1,1
-4,-2,38,14,-9,-3,1
-5,0,32,12,-8,-1,1
-6,1,27,13,-10,0,1
-6,3,23,9,-11,-2,1
-5,1,24,10,-10,-2,1
-5,3,25,8,-9,0,1
-6,4,24,6,-9,0,1
0,1,24,11,0,-2,1
-2,4,11,8,2,2,1
-6,10,7,-1,-1,1,1
-4,7,13,9,3,2,1
-2,7,11,6,2,2,1
-4,7,10,5,0,1,1
-1,8,10,4,4,2,1
-6,9,-11,26,3,0,1
-7,12,-39,34,4,-1,1
-6,14,-65,49,10,0,1
-8,21,-100,52,15,0,1
-6,26,-119,61,25,3,1
-7,35,-169,77,43,6,1
-3,48,-239,102,70,9,1
4,57,-301,139,102,16,1
0,52,-296,139,95,12,1
1,48,-276,133,94,13,1
2,47,-264,129,94,14,1
3,45,-257,125,92,15,1
4,44,-252,123,94,15,1
-3,0,46,0,-5,1,1
-2,0,58,3,-5,0,1
0,-5,53,10,0,0,1
-2,-1,49,7,-6,0,1
-1,-5,47,14,0,-1,1
0,-6,50,22,1,0,1
-1,-6,43,23,3,-1,1
-4,-4,33,21,-1,-1,1
-2,-8,39,34,3,-2,1
-2,-6,26,35,5,-2,1
-4,-6,22,36,2,-2,1
-4,-7,10,42,3,-3,1
-6,-9,6,50,-4,-5,1
-10,-8,8,54,-12,-7,1
-8,-9,4,58,-11,-7,1
-15,-9,-26,70,-22,-11,1
-15,-8,-27,74,-20,-11,1
-14,-9,-26,76,-23,-12,1
-16,-10,-29,74,-22,-10,1
-14,-9,-24,80,-19,-11,1
-15,-10,-33,84,-15,-10,1
-14,-12,-43,93,-11,-11,1
-15,-12,-53,99,-10,-11,1
-16,-9,-71,96,-8,-12,1
-20,-9,-88,106,-8,-14,1
-24,-9,-90,111,-21,-15,1
-27,-12,-114,131,-20,-16,1
-26,-15,-138,151,-14,-16,1
-26,-15,-160,162,-4,-15,1
-28,-13,-181,172,1,-14,1
-29,-10,-208,180,12,-11,1
-29,-4,-246,192,24,-10,1
-26,-3,-300,220,55,-6,1
-25,2,-386,255,92,-2,1
-25,7,-486,297,130,0,1
-35,16,-644,363,167,-1,1
-69,49,-783,357,135,-11,1
-98,73,-961,400,124,-21,1
-110,83,-1018,410,118,-21,1
-107,76,-986,408,112,-25,1
-105,71,-957,404,112,-26,1
-102,67,-939,407,100,-28,1
-104,66,-927,400,107,-22,1
-104,64,-918,396,101,-23,1
-105,63,-912,394,100,-25,1
4,6,50,-25,1,0,1
4,8,44,-26,2,-1,1
5,8,41,-29,3,-2,1
6,8,39,-26,2,-2,1
7,8,39,-29,4,-2,1
7,8,32,-32,4,-2,1
8,7,37,-30,1,-2,1
6,9,32,-33,1,-2,1
8,11,26,-38,-1,-4,1
12,9,31,-37,4,-5,1
13,7,25,-36,7,-5,1
13,13,9,-41,8,-5,1
14,14,12,-41,5,-6,1
17,15,4,-46,14,-7,1
19,14,2,-42,10,-7,1
21,15,-14,-46,16,-7,1
23,18,-27,-49,14,-10,1
28,16,-26,-47,25,-9,1
31,20,-42,-55,25,-8,1
35,21,-55,-55,33,-10,1
39,26,-68,-60,35,-10,1
45,27,-83,-63,45,-9,1
52,31,-110,-66,51,-9,1
60,31,-135,-65,64,-8,1
70,36,-163,-69,77,-8,1
81,39,-199,-71,93,-4,1
94,47,-243,-78,112,-2,1
109,52,-294,-80,134,1,1
125,60,-346,-88,154,4,1
148,69,-411,-95,191,8,1
171,86,-486,-113,222,13,1
198,96,-566,-125,261,15,1
222,112,-667,-136,290,20,1
253,126,-780,-142,327,22,1
287,142,-930,-138,362,27,1
324,158,-1108,-133,389,29,1
338,162,-1145,-125,419,32,1
340,160,-1104,-124,433,35,1
339,158,-1077,-126,437,37,1
338,155,-1074,-122,462,39,1
336,154,-1051,-127,454,37,1
340,151,-1041,-140,458,39,1
339,154,-1036,-134,471,42,1
342,154,-1036,-118,466,44,1
342,154,-1036,-118,466,44,1
-6,3,52,-15,-17,3,1
-7,2,52,-17,-20,3,1
-9,5,46,-21,-22,4,1
-8,1,53,-15,-20,5,1
-8,2,43,-16,-20,5,1
-8,2,46,-17,-22,5,1
-8,0,46,-16,-21,5,1
-9,2,39,-20,-22,5,1
-11,3,42,-22,-27,6,1
-10,4,40,-22,-23,5,1
-10,2,39,-21,-24,5,1
-11,2,38,-24,-22,6,1
-12,3,23,-24,-24,5,1
-13,4,26,-29,-27,5,1
-13,2,15,-25,-25,6,1
